"Gene_Order"	"Gene_EntrezID"	"N_HitLists"	"DE_Prior_Rank"	"Gene_Name"
"15273"	22934	6	0.203395576882954	"RPIA"
"15274"	10987	6	0.203395576882954	"COPS5"
"15275"	10094	6	0.203395576882954	"ARPC3"
"15276"	515	6	0.203395576882954	"ATP5F1"
"15277"	439	6	0.203395576882954	"ASNA1"
"15278"	60493	6	0.203134779887336	"FASTKD5"
"15279"	8772	6	0.203134779887336	"FADD"
"15280"	284184	6	0.202873982891717	"NDUFAF8"
"15281"	51094	6	0.202873982891717	"ADIPOR1"
"15282"	25793	6	0.202873982891717	"FBXO7"
"15283"	23070	6	0.202873982891717	"CMTR1"
"15284"	10285	6	0.202873982891717	"SMNDC1"
"15285"	9039	6	0.202873982891717	"UBA3"
"15286"	2664	6	0.202873982891717	"GDI1"
"15287"	1974	6	0.202873982891717	"EIF4A2"
"15288"	339123	6	0.202508867097851	"JMJD8"
"15289"	80764	6	0.202508867097851	"THAP7"
"15290"	57470	6	0.202508867097851	"LRRC47"
"15291"	55004	6	0.202508867097851	"LAMTOR1"
"15292"	54915	6	0.202508867097851	"YTHDF1"
"15293"	25920	6	0.202508867097851	"NELFB"
"15294"	25829	6	0.202248070102232	"TMEM184B"
"15295"	8428	6	0.202248070102232	"STK24"
"15296"	5250	6	0.202248070102232	"SLC25A3"
"15297"	5094	6	0.202248070102232	"PCBP2"
"15298"	128308	6	0.202065512205299	"MRPL55"
"15299"	79091	6	0.202065512205299	"METTL22"
"15300"	7260	6	0.202065512205299	"TSSC1"
"15301"	200185	6	0.201856874608804	"KRTCAP2"
"15302"	51103	6	0.201856874608804	"NDUFAF1"
"15303"	22827	6	0.201856874608804	"PUF60"
"15304"	10908	6	0.201856874608804	"PNPLA6"
"15305"	8570	6	0.201856874608804	"KHSRP"
"15306"	64326	6	0.20164823701231	"RFWD2"
"15307"	55116	6	0.20164823701231	"TMEM39B"
"15308"	11157	6	0.20164823701231	"LSM6"
"15309"	286204	5	0.201543918214062	"CRB2"
"15310"	63914	5	0.201491758814938	"LINC01590"
"15311"	11128	5	0.201439599415815	"POLR3A"
"15312"	116115	5	0.201387440016691	"ZNF526"
"15313"	100190938	5	0.201309200918005	"RAMP2-AS1"
"15314"	221458	5	0.201309200918005	"KIF6"
"15315"	102060282	5	0.20123096181932	"RASSF1-AS1"
"15316"	57677	5	0.201178802420196	"ZFP14"
"15317"	78987	5	0.201126643021072	"CRELD1"
"15318"	101927249	5	0.201022324222825	"PDZRN3-AS1"
"15319"	55751	6	0.201022324222825	"TMEM184C"
"15320"	51642	6	0.201022324222825	"MRPL48"
"15321"	2255	4	0.200918005424578	"FGF10"
"15322"	54868	5	0.200865846025454	"TMEM104"
"15323"	4010	5	0.20081368662633	"LMX1B"
"15324"	125875	5	0.200761527227206	"CLDND2"
"15325"	387707	5	0.200709367828083	"CC2D2B"
"15326"	79992	5	0.200657208428959	"AGPAT4-IT1"
"15327"	26231	5	0.200605049029835	"LRRC29"
"15328"	5133	6	0.200552889630711	"PDCD1"
"15329"	100506207	5	0.200448570832464	"LOC100506207"
"15330"	11105	5	0.200448570832464	"PRDM7"
"15331"	11035	5	0.200448570832464	"RIPK3"
"15332"	27285	5	0.200344252034217	"TEKT2"
"15333"	389119	5	0.200292092635093	"FAM212A"
"15334"	280664	5	0.200213853536407	"WFDC10B"
"15335"	57684	5	0.200213853536407	"ZBTB26"
"15336"	123591	5	0.200135614437722	"TMEM266"
"15337"	79369	5	0.200083455038598	"B3GNT4"
"15338"	122616	6	0.200005215939912	"C14orf79"
"15339"	4829	5	0.200005215939912	"NMBR"
"15340"	100128288	5	0.199926976841227	"LOC100128288"
"15341"	162333	5	0.199874817442103	"MARCH10"
"15342"	101927244	4	0.199770498643856	"LINC01788"
"15343"	100506343	5	0.199770498643856	"FAM212B-AS1"
"15344"	346606	5	0.199770498643856	"MOGAT3"
"15345"	146	5	0.199666179845608	"ADRA1D"
"15346"	284521	5	0.199614020446484	"OR2L13"
"15347"	392307	5	0.19940538284999	"FAM221B"
"15348"	389170	5	0.19940538284999	"LEKR1"
"15349"	153657	5	0.19940538284999	"TTC23L"
"15350"	139212	5	0.19940538284999	"PIH1D3"
"15351"	56163	5	0.19940538284999	"RNF17"
"15352"	27156	5	0.19940538284999	"RSPH14"
"15353"	6954	5	0.19940538284999	"TCP11"
"15354"	101928973	5	0.199144585854371	"LINC01732"
"15355"	129831	5	0.199144585854371	"RBM45"
"15356"	51716	5	0.199144585854371	"CES1P1"
"15357"	26496	4	0.199040267056124	"OR10A3"
"15358"	755	6	0.198988107657	"C21orf2"
"15359"	100505835	5	0.198909868558314	"LINC01532"
"15360"	100132618	5	0.198909868558314	"ZRANB2-AS1"
"15361"	84657	5	0.198779470060505	"LINC00852"
"15362"	9719	5	0.198779470060505	"ADAMTSL2"
"15363"	5616	5	0.198779470060505	"PRKY"
"15364"	85021	5	0.198649071562696	"REPS1"
"15365"	79854	5	0.198649071562696	"LINC00115"
"15366"	100507527	4	0.19857083246401	"THEG5"
"15367"	100533184	5	0.198518673064886	"ARHGAP19-SLIT1"
"15368"	8833	6	0.198466513665763	"GMPS"
"15369"	100379224	4	0.198414354266639	"LOC100379224"
"15370"	83851	6	0.198362194867515	"SYT16"
"15371"	9755	6	0.198310035468391	"TBKBP1"
"15372"	284998	5	0.198231796369706	"LINC01114"
"15373"	2928	5	0.198231796369706	"GSC2"
"15374"	100130519	5	0.19815355727102	"TMEM221"
"15375"	8704	5	0.198101397871897	"B4GALT2"
"15376"	388963	5	0.198049238472773	"C2orf81"
"15377"	100505696	5	0.197997079073649	"SH3BP5-AS1"
"15378"	7629	6	0.197944919674525	"ZNF76"
"15379"	79003	6	0.197840600876278	"MIS12"
"15380"	64965	6	0.197840600876278	"MRPS9"
"15381"	54148	6	0.197840600876278	"MRPL39"
"15382"	26152	5	0.19773628207803	"ZNF337"
"15383"	100533106	5	0.197658042979345	"ZHX1-C8orf76"
"15384"	114789	5	0.197658042979345	"SLC25A25"
"15385"	337882	5	0.197579803880659	"KRTAP19-1"
"15386"	283629	5	0.19744940538285	"TSSK4"
"15387"	147719	5	0.19744940538285	"LYPD4"
"15388"	26261	5	0.19744940538285	"FBXO24"
"15389"	9310	5	0.19744940538285	"ZNF235"
"15390"	28954	5	0.197292927185479	"REM1"
"15391"	2056	5	0.197292927185479	"EPO"
"15392"	91782	6	0.197214688086793	"CHMP7"
"15393"	158747	5	0.19716252868767	"MOSPD2"
"15394"	100128511	5	0.19703213018986	"NEBL-AS1"
"15395"	254042	5	0.19703213018986	"METAP1D"
"15396"	165829	5	0.19703213018986	"GPR156"
"15397"	162968	5	0.19703213018986	"ZNF497"
"15398"	349114	5	0.196875651992489	"LINC00265"
"15399"	23274	5	0.196875651992489	"CLEC16A"
"15400"	65010	5	0.196797412893803	"SLC26A6"
"15401"	55739	6	0.19674525349468	"NAXD"
"15402"	90120	5	0.19661485499687	"C9orf69"
"15403"	80072	5	0.19661485499687	"HEXA-AS1"
"15404"	9681	5	0.19661485499687	"DEPDC5"
"15405"	6101	5	0.19661485499687	"RP1"
"15406"	283521	5	0.196458376799499	"LINC00282"
"15407"	1045	5	0.196458376799499	"CDX2"
"15408"	80742	5	0.196380137700814	"PRR3"
"15409"	10073	5	0.19632797830169	"SNUPN"
"15410"	3626	5	0.196275818902566	"INHBC"
"15411"	283483	5	0.196145420404757	"LINC00551"
"15412"	245812	6	0.196145420404757	"CNPY4"
"15413"	158257	5	0.196145420404757	"MIRLET7DHG"
"15414"	9942	5	0.196145420404757	"XYLB"
"15415"	4649	5	0.196015021906948	"MYO9A"
"15416"	283687	5	0.195962862507824	"ST20-AS1"
"15417"	100129361	5	0.195832464010015	"SMIM10L1"
"15418"	245937	5	0.195832464010015	"DEFB124"
"15419"	145957	5	0.195832464010015	"NRG4"
"15420"	85378	5	0.195832464010015	"TUBGCP6"
"15421"	644890	5	0.195702065512205	"MEIG1"
"15422"	286464	5	0.19562382641352	"CFAP47"
"15423"	80125	5	0.19562382641352	"CCDC33"
"15424"	121793	5	0.195545587314834	"TEX29"
"15425"	92749	5	0.19549342791571	"DRC1"
"15426"	30849	6	0.195441268516587	"PIK3R4"
"15427"	170425	5	0.195389109117463	"LINC00858"
"15428"	100873930	5	0.195336949718339	"DLG3-AS1"
"15429"	101928020	4	0.195284790319216	"LOC101928020"
"15430"	90668	5	0.195232630920092	"CARMIL3"
"15431"	9633	5	0.195180471520968	"TESMIN"
"15432"	100507240	5	0.195102232422283	"VWA8-AS1"
"15433"	255101	5	0.195102232422283	"CFAP65"
"15434"	439931	5	0.195023993323597	"THAP7-AS1"
"15435"	140680	5	0.194945754224911	"C20orf96"
"15436"	26266	5	0.194945754224911	"SLC13A4"
"15437"	146429	5	0.194867515126226	"SLC22A31"
"15438"	440952	5	0.194763196327978	"EIF1B-AS1"
"15439"	414927	5	0.194763196327978	"MGC34796"
"15440"	284276	5	0.194763196327978	"LINC00908"
"15441"	4956	5	0.194658877529731	"ODF1"
"15442"	127841	5	0.194606718130607	"LINC00628"
"15443"	221584	5	0.194554558731483	"ZSCAN12P1"
"15444"	375759	5	0.194476319632798	"C9orf50"
"15445"	90060	5	0.194476319632798	"CCDC120"
"15446"	58158	4	0.194398080534112	"NEUROD4"
"15447"	84229	5	0.194345921134989	"DRC7"
"15448"	56953	5	0.194293761735865	"NT5M"
"15449"	100506603	5	0.194215522637179	"LOC100506603"
"15450"	8602	6	0.194215522637179	"NOP14"
"15451"	338651	5	0.194137283538494	"KRTAP5-AS1"
"15452"	375775	5	0.19408512413937	"PNPLA7"
"15453"	100652853	5	0.194006885040684	"LINC01023"
"15454"	140687	5	0.194006885040684	"GCNT7"
"15455"	154865	5	0.193928645941999	"IQUB"
"15456"	83605	6	0.193876486542875	"CCM2"
"15457"	259215	5	0.193824327143751	"LY6G6F"
"15458"	642345	5	0.193772167744628	"MIR4500HG"
"15459"	54629	5	0.193720008345504	"FAM63B"
"15460"	100506675	5	0.193589609847695	"LOC100506675"
"15461"	137362	5	0.193589609847695	"GOT1L1"
"15462"	84226	5	0.193589609847695	"C2orf16"
"15463"	83873	5	0.193589609847695	"GPR61"
"15464"	50944	5	0.193459211349885	"SHANK1"
"15465"	56834	5	0.193407051950762	"GPR137"
"15466"	50855	5	0.193354892551638	"PARD6A"
"15467"	55125	5	0.193302733152514	"CEP192"
"15468"	338817	5	0.19325057375339	"LINC01252"
"15469"	150275	6	0.193172334654705	"CCDC117"
"15470"	57696	6	0.193172334654705	"DDX55"
"15471"	100874309	5	0.19296369705821	"EPN2-IT1"
"15472"	400794	5	0.19296369705821	"LOC400794"
"15473"	340094	5	0.19296369705821	"LINC01020"
"15474"	286059	5	0.19296369705821	"LOC286059"
"15475"	145501	5	0.19296369705821	"ISM2"
"15476"	26251	5	0.19296369705821	"KCNG2"
"15477"	641977	5	0.192781139161277	"SEPT7P2"
"15478"	100188953	5	0.192728979762153	"LINC00092"
"15479"	100506730	5	0.192676820363029	"LOC100506730"
"15480"	196883	6	0.192572501564782	"ADCY4"
"15481"	169714	6	0.192572501564782	"QSOX2"
"15482"	9933	6	0.192572501564782	"PUM3"
"15483"	2046	5	0.192468182766535	"EPHA8"
"15484"	163115	5	0.192389943667849	"ZNF781"
"15485"	50514	5	0.192389943667849	"DEC1"
"15486"	101927273	5	0.192181306071354	"LINC01416"
"15487"	101927248	5	0.192181306071354	"LOC101927248"
"15488"	100652824	5	0.192181306071354	"KIAA2012"
"15489"	129852	5	0.192181306071354	"C2orf73"
"15490"	10612	5	0.192181306071354	"TRIM3"
"15491"	10117	5	0.192181306071354	"ENAM"
"15492"	101928162	5	0.191816190277488	"LOC101928162"
"15493"	100507206	5	0.191816190277488	"LINC00943"
"15494"	285103	5	0.191816190277488	"MED15P9"
"15495"	222826	5	0.191816190277488	"FAM217A"
"15496"	123970	5	0.191816190277488	"C16orf78"
"15497"	113177	5	0.191816190277488	"IZUMO4"
"15498"	84076	5	0.191816190277488	"TKTL2"
"15499"	7141	5	0.191816190277488	"TNP1"
"15500"	246119	5	0.191581472981431	"TTTY10"
"15501"	79024	4	0.191529313582308	"SMIM2"
"15502"	100128946	5	0.191477154183184	"LINC01310"
"15503"	154790	4	0.19142499478406	"CLEC2L"
"15504"	100133985	5	0.191320675985813	"LINC01816"
"15505"	347365	5	0.191320675985813	"ITIH6"
"15506"	27039	5	0.191320675985813	"PKD2L2"
"15507"	9502	5	0.191216357187565	"XAGE2"
"15508"	10847	5	0.191164197788441	"SRCAP"
"15509"	64837	5	0.191112038389318	"KLC2"
"15510"	5443	5	0.191059878990194	"POMC"
"15511"	151835	5	0.19100771959107	"CPNE9"
"15512"	8074	5	0.190955560191947	"FGF23"
"15513"	101929488	5	0.190877321093261	"LOC101929488"
"15514"	646982	5	0.190877321093261	"LINC00598"
"15515"	9496	5	0.190799081994575	"TBX4"
"15516"	1414	5	0.190746922595452	"CRYBB1"
"15517"	120526	5	0.190694763196328	"DNAJC24"
"15518"	150160	5	0.190642603797204	"CCT8L2"
"15519"	8086	5	0.190590444398081	"AAAS"
"15520"	164127	5	0.190486125599833	"CCDC185"
"15521"	120065	5	0.190486125599833	"OR5P2"
"15522"	50834	5	0.190486125599833	"TAS2R1"
"15523"	101929181	5	0.190355727102024	"LINC01647"
"15524"	414196	5	0.190355727102024	"CELF2-AS1"
"15525"	10940	5	0.190277488003338	"POP1"
"15526"	91012	6	0.190199248904653	"CERS5"
"15527"	79863	6	0.190199248904653	"RBFA"
"15528"	729220	5	0.190094930106405	"FLJ45513"
"15529"	127833	5	0.190094930106405	"SYT2"
"15530"	285126	5	0.19001669100772	"DNAJC5G"
"15531"	84618	5	0.189938451909034	"NT5C1A"
"15532"	59351	5	0.189938451909034	"PBOV1"
"15533"	728723	5	0.189808053411225	"ZBED3-AS1"
"15534"	222642	5	0.189808053411225	"TSPO2"
"15535"	11281	5	0.189808053411225	"POU6F2"
"15536"	23149	5	0.189703734612977	"FCHO1"
"15537"	126520	5	0.189651575213854	"PLK5"
"15538"	101927722	5	0.189573336115168	"LINC01644"
"15539"	440602	5	0.189573336115168	"CYMP-AS1"
"15540"	10131	6	0.189495097016482	"TRAP1"
"15541"	283587	5	0.189442937617359	"LINC01146"
"15542"	101928002	5	0.189286459419987	"LOC101928002"
"15543"	100240728	5	0.189286459419987	"LOC100240728"
"15544"	161497	5	0.189286459419987	"STRC"
"15545"	9742	5	0.189286459419987	"IFT140"
"15546"	1395	5	0.189286459419987	"CRHR2"
"15547"	5922	5	0.189129981222616	"RASA2"
"15548"	7142	5	0.189077821823493	"TNP2"
"15549"	6621	5	0.189025662424369	"SNAPC4"
"15550"	29914	6	0.188973503025245	"UBIAD1"
"15551"	100506451	5	0.18889526392656	"RASSF8-AS1"
"15552"	84179	5	0.18889526392656	"MFSD7"
"15553"	7567	5	0.188817024827874	"ZNF19"
"15554"	342357	5	0.18876486542875	"ZKSCAN2"
"15555"	80739	5	0.188712706029627	"C6orf25"
"15556"	221391	5	0.188660546630503	"OPN5"
"15557"	6416	5	0.188608387231379	"MAP2K4"
"15558"	100271832	5	0.188556227832255	"LOC100271832"
"15559"	83482	5	0.188504068433132	"SCRT1"
"15560"	202865	5	0.188373669935322	"C7orf33"
"15561"	157927	5	0.188373669935322	"C9orf62"
"15562"	93668	5	0.188373669935322	"HPYR1"
"15563"	8330	5	0.188373669935322	"HIST1H2AK"
"15564"	223075	5	0.188217191737951	"CCDC129"
"15565"	196415	5	0.188217191737951	"C12orf77"
"15566"	347344	5	0.188112872939704	"ZNF81"
"15567"	5149	5	0.188112872939704	"PDE6H"
"15568"	102682016	5	0.187930315042771	"LINC01159"
"15569"	101927272	5	0.187930315042771	"LOC101927272"
"15570"	100505518	5	0.187930315042771	"EDNRB-AS1"
"15571"	727699	5	0.187930315042771	"LINC00163"
"15572"	400958	5	0.187930315042771	"LOC400958"
"15573"	728637	5	0.1877738368454	"MEIKIN"
"15574"	100128285	4	0.187695597746714	"DNM1P35"
"15575"	91875	5	0.187695597746714	"TTC5"
"15576"	353135	5	0.187591278948466	"LCE1E"
"15577"	149998	5	0.187591278948466	"LIPI"
"15578"	101926943	5	0.187513039849781	"LOC101926943"
"15579"	23509	5	0.187434800751095	"POFUT1"
"15580"	6650	6	0.187434800751095	"CAPN15"
"15581"	64319	5	0.18735656165241	"FBRS"
"15582"	9311	5	0.187304402253286	"ASIC3"
"15583"	79879	5	0.187252242854162	"CCDC134"
"15584"	222659	4	0.187200083455039	"PXT1"
"15585"	65260	5	0.187121844356353	"COA7"
"15586"	5303	5	0.187121844356353	"PIN4"
"15587"	101929144	4	0.187017525558106	"LOC101929144"
"15588"	6290	4	0.187017525558106	"SAA3P"
"15589"	100507201	4	0.186913206759858	"LINC01815"
"15590"	100216545	5	0.186913206759858	"KMT2E-AS1"
"15591"	8368	5	0.186808887961611	"HIST1H4L"
"15592"	8366	5	0.186808887961611	"HIST1H4B"
"15593"	58512	5	0.186730648862925	"DLGAP3"
"15594"	54808	5	0.186678489463801	"DYM"
"15595"	101928099	5	0.186626330064678	"PCAT7"
"15596"	94030	5	0.186574170665554	"LRRC4B"
"15597"	81792	4	0.18652201126643	"ADAMTS12"
"15598"	64428	5	0.186417692468183	"NARFL"
"15599"	11337	5	0.186417692468183	"GABARAP"
"15600"	8174	5	0.186417692468183	"MADCAM1"
"15601"	116840	5	0.186287293970373	"CNTROB"
"15602"	55954	5	0.186287293970373	"ZMAT5"
"15603"	101929681	5	0.185713540580013	"LOC101929681"
"15604"	101927586	5	0.185713540580013	"LINC01271"
"15605"	100133461	5	0.185713540580013	"LOC100133461"
"15606"	374768	5	0.185713540580013	"SPEM1"
"15607"	284912	5	0.185713540580013	"LOC284912"
"15608"	284379	5	0.185713540580013	"LOC284379"
"15609"	283358	5	0.185713540580013	"B4GALNT3"
"15610"	143678	5	0.185713540580013	"C11orf94"
"15611"	131965	5	0.185713540580013	"METTL6"
"15612"	126402	5	0.185713540580013	"CCDC105"
"15613"	79751	5	0.185713540580013	"SLC25A22"
"15614"	79748	5	0.185713540580013	"LMAN1L"
"15615"	57165	5	0.185713540580013	"GJC2"
"15616"	56156	5	0.185713540580013	"TEX13B"
"15617"	29850	5	0.185713540580013	"TRPM5"
"15618"	9283	5	0.185713540580013	"GPR37L1"
"15619"	9177	5	0.185713540580013	"HTR3B"
"15620"	7148	5	0.185713540580013	"TNXB"
"15621"	3651	5	0.185713540580013	"PDX1"
"15622"	2797	5	0.185713540580013	"GNRH2"
"15623"	84844	6	0.185165866889213	"PHF5A"
"15624"	100306951	6	0.185087627790528	"PITPNA-AS1"
"15625"	8701	5	0.185087627790528	"DNAH11"
"15626"	66005	5	0.185009388691842	"CHID1"
"15627"	143879	5	0.184957229292719	"KBTBD3"
"15628"	440894	5	0.184905069893595	"LINC01123"
"15629"	27340	5	0.184852910494471	"UTP20"
"15630"	11102	6	0.184800751095347	"RPP14"
"15631"	80778	5	0.184748591696224	"ZNF34"
"15632"	8350	5	0.1846964322971	"HIST1H3A"
"15633"	152225	7	0.184618193198414	"LOC152225"
"15634"	10474	5	0.184618193198414	"TADA3"
"15635"	114822	5	0.184539954099729	"RHPN1"
"15636"	100874239	4	0.184461715001043	"ARHGAP26-AS1"
"15637"	64210	6	0.184461715001043	"MMS19"
"15638"	161142	4	0.184357396202796	"FAM71D"
"15639"	116828	5	0.184357396202796	"N4BP2L2-IT2"
"15640"	65003	6	0.184253077404548	"MRPL11"
"15641"	7343	6	0.184253077404548	"UBTF"
"15642"	84636	5	0.184174838305863	"GPR174"
"15643"	26262	5	0.184122678906739	"TSPAN17"
"15644"	1478	5	0.184070519507615	"CSTF2"
"15645"	283624	4	0.18399228040893	"LINC00641"
"15646"	9905	6	0.18399228040893	"SGSM2"
"15647"	2253	4	0.183914041310244	"FGF8"
"15648"	29934	5	0.18386188191112	"SNX12"
"15649"	100526820	5	0.183783642812435	"CAHM"
"15650"	402682	5	0.183783642812435	"UFSP1"
"15651"	100506161	5	0.183601084915502	"TAF1A-AS1"
"15652"	90342	5	0.183601084915502	"FER1L5"
"15653"	79946	5	0.183601084915502	"C10orf95"
"15654"	54476	5	0.183601084915502	"RNF216"
"15655"	9271	4	0.183601084915502	"PIWIL1"
"15656"	7290	5	0.183444606718131	"HIRA"
"15657"	64983	6	0.183366367619445	"MRPL32"
"15658"	3396	6	0.183366367619445	"MRPL58"
"15659"	339344	5	0.182714375130399	"MYPOP"
"15660"	286262	5	0.182714375130399	"TPRN"
"15661"	144108	5	0.182714375130399	"SPTY2D1"
"15662"	126003	5	0.182714375130399	"TRAPPC5"
"15663"	114932	5	0.182714375130399	"MRFAP1L1"
"15664"	90332	5	0.182714375130399	"EXOC3L2"
"15665"	84922	5	0.182714375130399	"FIZ1"
"15666"	83874	5	0.182714375130399	"TBC1D10A"
"15667"	81605	5	0.182714375130399	"URM1"
"15668"	55362	5	0.182714375130399	"TMEM63B"
"15669"	30827	5	0.182714375130399	"CXXC1"
"15670"	26133	5	0.182714375130399	"TRPC4AP"
"15671"	23264	5	0.182714375130399	"ZC3H7B"
"15672"	11097	5	0.182714375130399	"NUPL2"
"15673"	10101	5	0.182714375130399	"NUBP2"
"15674"	9810	5	0.182714375130399	"RNF40"
"15675"	8505	5	0.182714375130399	"PARG"
"15676"	7916	5	0.182714375130399	"PRRC2A"
"15677"	5866	5	0.182714375130399	"RAB3IL1"
"15678"	5546	5	0.182714375130399	"PRCC"
"15679"	5431	5	0.182714375130399	"POLR2B"
"15680"	2931	5	0.182714375130399	"GSK3A"
"15681"	162	5	0.182714375130399	"AP1B1"
"15682"	257396	5	0.182088462340914	"LOC257396"
"15683"	9095	5	0.18203630294179	"TBX19"
"15684"	100289509	5	0.181827665345295	"KCNIP2-AS1"
"15685"	100132464	5	0.181827665345295	"FAM99B"
"15686"	221785	5	0.181827665345295	"ZSCAN25"
"15687"	153745	5	0.181827665345295	"FAM71B"
"15688"	117285	5	0.181827665345295	"DEFB118"
"15689"	3145	5	0.181827665345295	"HMBS"
"15690"	1103	5	0.181827665345295	"CHAT"
"15691"	114788	3	0.1816190277488	"CSMD3"
"15692"	220004	5	0.181566868349677	"PPP1R32"
"15693"	2249	5	0.181514708950553	"FGF4"
"15694"	54606	5	0.181462549551429	"DDX56"
"15695"	23732	5	0.181410390152305	"FRRS1L"
"15696"	100132476	4	0.181358230753182	"KRTAP4-7"
"15697"	146723	4	0.181306071354058	"C17orf77"
"15698"	7066	4	0.181253911954934	"THPO"
"15699"	103344929	5	0.181045274358439	"BGLT3"
"15700"	170626	5	0.181045274358439	"XAGE3"
"15701"	142680	5	0.181045274358439	"SLC34A3"
"15702"	84173	5	0.181045274358439	"ELMOD3"
"15703"	8643	5	0.181045274358439	"PTCH2"
"15704"	8484	5	0.181045274358439	"GALR3"
"15705"	4861	5	0.181045274358439	"NPAS1"
"15706"	84866	4	0.180836636761945	"TMEM25"
"15707"	374354	5	0.180784477362821	"NHLRC2"
"15708"	101929064	4	0.180732317963697	"LOC101929064"
"15709"	11270	5	0.180680158564573	"NRM"
"15710"	285636	5	0.18062799916545	"C5orf51"
"15711"	51378	5	0.180419361568955	"ANGPT4"
"15712"	23514	5	0.180419361568955	"SPIDR"
"15713"	7248	5	0.180419361568955	"TSC1"
"15714"	6184	5	0.180419361568955	"RPN1"
"15715"	2835	5	0.180419361568955	"GPR12"
"15716"	2636	5	0.180419361568955	"GBX1"
"15717"	1394	5	0.180419361568955	"CRHR1"
"15718"	202500	5	0.180080325474651	"TCTE1"
"15719"	160777	5	0.180080325474651	"CCDC60"
"15720"	158055	5	0.180080325474651	"C9orf163"
"15721"	56928	5	0.180080325474651	"SPPL2B"
"15722"	56673	5	0.180080325474651	"C11orf16"
"15723"	8831	5	0.180080325474651	"SYNGAP1"
"15724"	55119	6	0.179871687878156	"PRPF38B"
"15725"	22985	5	0.179871687878156	"ACIN1"
"15726"	100507629	5	0.179663050281661	"LINC00658"
"15727"	83446	5	0.179663050281661	"CCDC70"
"15728"	26233	5	0.179663050281661	"FBXL6"
"15729"	25774	5	0.179663050281661	"GSTTP1"
"15730"	10881	5	0.179663050281661	"ACTL7A"
"15731"	1538	5	0.179663050281661	"CYLC1"
"15732"	22933	6	0.179480492384728	"SIRT2"
"15733"	100287902	5	0.179271854788233	"LGALS8-AS1"
"15734"	100133991	5	0.179271854788233	"MAP3K14-AS1"
"15735"	155185	5	0.179271854788233	"AMZ1"
"15736"	135644	4	0.179271854788233	"TRIM40"
"15737"	8912	5	0.179271854788233	"CACNA1H"
"15738"	3762	5	0.179271854788233	"KCNJ5"
"15739"	575	5	0.179271854788233	"ADGRB1"
"15740"	79102	5	0.178984978093052	"RNF26"
"15741"	64779	5	0.178984978093052	"MTHFSD"
"15742"	64064	5	0.178984978093052	"OXCT2"
"15743"	3954	5	0.178984978093052	"LETM1"
"15744"	22992	6	0.178854579595243	"KDM2A"
"15745"	474	4	0.178802420196119	"ATOH1"
"15746"	29124	4	0.178698101397872	"LGALS13"
"15747"	5083	4	0.178698101397872	"PAX9"
"15748"	268	4	0.178698101397872	"AMH"
"15749"	115560	7	0.178567702900063	"ZNF501"
"15750"	8811	4	0.178567702900063	"GALR2"
"15751"	120534	6	0.178489463801377	"ARL14EP"
"15752"	404201	5	0.173143125391196	"WDFY3-AS2"
"15753"	339231	5	0.173143125391196	"ARL16"
"15754"	283267	5	0.173143125391196	"LINC00294"
"15755"	246184	5	0.173143125391196	"CDC26"
"15756"	151903	5	0.173143125391196	"CCDC12"
"15757"	150291	5	0.173143125391196	"MORC2-AS1"
"15758"	146050	5	0.173143125391196	"ZSCAN29"
"15759"	140459	5	0.173143125391196	"ASB6"
"15760"	137964	5	0.173143125391196	"GPAT4"
"15761"	126208	5	0.173143125391196	"ZNF787"
"15762"	124995	5	0.173143125391196	"MRPL10"
"15763"	124512	5	0.173143125391196	"METTL23"
"15764"	116540	5	0.173143125391196	"MRPL53"
"15765"	115939	5	0.173143125391196	"TSR3"
"15766"	114034	5	0.173143125391196	"TOE1"
"15767"	112812	5	0.173143125391196	"FDX1L"
"15768"	92399	5	0.173143125391196	"MRRF"
"15769"	92105	5	0.173143125391196	"INTS4"
"15770"	91966	5	0.173143125391196	"CXorf40A"
"15771"	91369	5	0.173143125391196	"ANKRD40"
"15772"	90780	5	0.173143125391196	"PYGO2"
"15773"	90231	5	0.173143125391196	"KIAA2013"
"15774"	90196	5	0.173143125391196	"SYS1"
"15775"	90121	5	0.173143125391196	"TSR2"
"15776"	85019	5	0.173143125391196	"TMEM241"
"15777"	84987	5	0.173143125391196	"COX14"
"15778"	84148	5	0.173143125391196	"KAT8"
"15779"	83658	5	0.173143125391196	"DYNLRB1"
"15780"	81876	5	0.173143125391196	"RAB1B"
"15781"	81572	5	0.173143125391196	"PDRG1"
"15782"	80335	5	0.173143125391196	"WDR82"
"15783"	80262	5	0.173143125391196	"C16orf70"
"15784"	80207	5	0.173143125391196	"OPA3"
"15785"	80198	5	0.173143125391196	"MUS81"
"15786"	80011	5	0.173143125391196	"FAM192A"
"15787"	79903	5	0.173143125391196	"NAA60"
"15788"	79735	5	0.173143125391196	"TBC1D17"
"15789"	79676	5	0.173143125391196	"OGFOD2"
"15790"	79595	5	0.173143125391196	"SAP130"
"15791"	79571	5	0.173143125391196	"GCC1"
"15792"	79157	5	0.173143125391196	"MFSD11"
"15793"	79078	5	0.173143125391196	"C1orf50"
"15794"	65996	5	0.173143125391196	"CENPBD1P1"
"15795"	65993	5	0.173143125391196	"MRPS34"
"15796"	64689	5	0.173143125391196	"GORASP1"
"15797"	63925	5	0.173143125391196	"ZNF335"
"15798"	63906	5	0.173143125391196	"GPATCH3"
"15799"	60528	5	0.173143125391196	"ELAC2"
